replication_no,time,id,prev_WaitTime,curr_WaitTime,
6,251.942485,96,0.000000,0.000000,
6,253.382158,88,0.000000,0.000000,
6,261.983497,53,11.839342,11.839342,
6,262.630876,98,0.000000,0.000000,
6,262.749763,73,7.083396,7.083396,
6,265.343476,83,9.949701,10.370667,
6,278.217809,76,13.497151,13.497151,
6,279.567972,82,17.444838,17.444838,
6,286.342309,86,16.303990,16.303990,
6,291.610337,107,0.000000,0.000000,
6,295.598064,57,25.801108,25.801108,
6,296.247922,91,13.506972,13.506972,
6,302.296957,79,18.375987,18.375987,
6,305.779952,110,0.000000,0.000000,
6,311.189159,77,7.659477,7.659477,
6,315.877586,78,13.032408,13.032408,
6,320.403653,115,0.000000,0.000000,
6,321.647761,95,8.829804,8.829804,
6,326.942913,124,0.000000,0.000000,
6,327.624736,119,0.000000,0.000000,
6,329.136299,100,9.398631,9.398631,
6,331.148689,89,12.835636,14.777909,
6,334.824857,123,0.000000,5.477815,
6,341.004929,101,18.316297,28.370117,
6,342.445277,97,12.409456,16.897182,
6,348.840012,121,0.000000,9.296200,
6,353.263745,108,11.421135,23.299342,
6,358.527010,99,19.819638,32.251598,
6,361.787029,93,17.511295,32.809230,
6,365.166205,133,0.000000,16.764677,
6,375.226022,130,0.000000,26.816365,
6,378.121492,87,18.169319,40.108398,
6,380.404409,141,0.000000,21.212530,
6,380.783036,92,3.405255,24.581898,
6,383.513806,140,0.000000,21.303555,
6,384.710389,112,14.921190,36.193498,
6,391.545262,120,1.832429,27.564820,
6,391.566729,103,2.045134,23.052451,
6,400.035168,106,0.000000,28.007568,
6,409.315793,149,0.000000,36.602746,
6,410.667812,118,0.000000,37.735275,
6,422.170897,146,0.000000,47.090472,
6,428.880408,136,0.345442,53.336173,
6,431.590563,148,0.000000,49.626621,
6,432.836358,117,6.167320,55.993389,
6,436.972297,143,0.000000,46.466610,
6,440.338879,154,0.000000,48.791584,
6,440.723329,135,1.294774,49.539784,
6,442.870896,155,0.000000,49.525930,
6,444.565232,134,2.681567,49.803375,
6,445.533491,125,0.000000,46.821641,
6,445.879889,116,0.000000,39.971802,
6,449.303437,131,0.000000,34.751308,
6,451.376599,147,0.000000,35.725857,
6,452.722346,127,0.000000,35.820621,
6,462.375335,132,0.000000,45.027445,
6,464.619937,144,0.000000,44.797390,
6,467.208116,164,0.000000,42.903293,
6,470.171488,114,0.670675,41.748324,
6,472.674889,139,0.000000,39.679245,
6,472.882786,167,0.000000,37.611352,
6,480.485809,153,0.000000,43.339877,
6,482.270769,129,0.000000,40.025499,
6,490.451156,126,0.000000,43.725696,
6,490.739337,181,0.000000,38.050118,
6,492.986668,160,0.274569,40.466001,
6,495.262021,161,0.000000,41.391801,
6,498.584178,151,0.000000,44.178535,
6,500.761560,185,0.000000,43.384939,
6,501.102600,158,0.000000,37.736284,
6,504.273377,171,0.000000,35.520730,
6,504.333205,168,2.117821,35.934050,
6,505.403912,172,2.354008,27.510934,
6,508.137947,187,0.000000,26.918781,
6,520.742652,165,0.000000,38.873393,
6,530.365271,177,4.255961,49.180577,
6,532.195955,194,0.000000,43.356134,
6,533.436367,170,3.071318,46.813969,
6,537.909505,166,0.339571,44.756078,
6,539.591733,175,7.572128,53.037146,
6,549.939219,157,6.678667,57.345759,
6,554.902104,162,1.707175,57.313150,
6,557.914963,203,0.000000,53.611138,
6,562.477271,163,6.434309,58.385063,
6,568.623752,188,0.000000,56.979383,
6,570.650994,204,0.000000,56.659728,
6,571.067820,208,0.000000,53.922213,
6,574.074322,180,0.000000,55.398123,
6,581.276353,196,0.000000,59.608472,
6,584.520586,211,0.000000,57.417044,
6,584.986867,210,0.000000,47.903041,
6,592.972872,191,0.000000,53.070576,
6,594.933061,169,0.000000,45.264418,
6,595.346884,217,0.000000,44.350206,
6,596.744668,195,0.000000,43.785205,
6,608.174704,189,0.000000,52.569807,
6,608.367744,190,0.000000,49.864276,
6,613.408738,209,0.000000,54.060047,
6,614.733361,226,0.000000,43.325502,
6,614.845610,192,0.000000,42.729188,
6,617.084360,200,0.000000,41.685753,
