attraction,time,availablebicycles,availabledock,replication,
Bicycle C,803,68,12,2,
Dock B,805,72,8,2,
Dock B,805,71,9,2,
Dock C,805,69,11,2,
Bicycle A,806,79,1,2,
Dock A,806,80,0,2,
Dock C,806,70,10,2,
Bicycle D,807,79,1,2,
Dock D,807,80,0,2,
Bicycle D,807,79,1,2,
Dock D,807,80,0,2,
Bicycle C,807,69,11,2,
Bicycle A,808,79,1,2,
Dock A,808,80,0,2,
Bicycle D,809,79,1,2,
Dock D,809,80,0,2,
Dock C,810,70,10,2,
Dock B,811,72,8,2,
Bicycle D,812,79,1,2,
Dock D,812,80,0,2,
Bicycle C,812,69,11,2,
Dock B,813,73,7,2,
Dock C,813,70,10,2,
Bicycle A,816,79,1,2,
Dock A,816,80,0,2,
Bicycle D,818,79,1,2,
Dock D,818,80,0,2,
Bicycle D,818,79,1,2,
Dock D,818,80,0,2,
Bicycle C,819,69,11,2,
Bicycle C,819,68,12,2,
Dock B,821,74,6,2,
Bicycle D,823,79,1,2,
Dock D,823,80,0,2,
Dock B,824,73,7,2,
Bicycle A,824,79,1,2,
Dock A,824,80,0,2,
Bicycle A,826,79,1,2,
Dock A,826,80,0,2,
Bicycle C,826,67,13,2,
Bicycle D,827,79,1,2,
Dock D,827,80,0,2,
Bicycle A,828,79,1,2,
Dock A,828,80,0,2,
Bicycle D,828,79,1,2,
Dock D,828,80,0,2,
Bicycle A,829,79,1,2,
Dock A,829,80,0,2,
Bicycle C,829,66,14,2,
Bicycle D,831,79,1,2,
Dock D,831,80,0,2,
Dock B,831,74,6,2,
Dock B,831,75,5,2,
Bicycle D,831,79,1,2,
Dock B,832,74,6,2,
Dock C,832,67,13,2,
Dock B,833,75,5,2,
Bicycle A,833,79,1,2,
Dock A,833,80,0,2,
Bicycle C,834,66,14,2,
Dock B,834,76,4,2,
Bicycle C,835,65,15,2,
Dock D,835,80,0,2,
Dock B,836,75,5,2,
Dock B,837,74,6,2,
Dock B,838,75,5,2,
Bicycle C,838,64,16,2,
Dock C,839,65,15,2,
Bicycle C,839,64,16,2,
Dock B,840,74,6,2,
Bicycle D,842,79,1,2,
Dock D,842,80,0,2,
Dock C,842,65,15,2,
Bicycle C,842,64,16,2,
Bicycle D,844,79,1,2,
Dock D,844,80,0,2,
Dock C,846,65,15,2,
Dock C,846,66,14,2,
Bicycle D,847,79,1,2,
Dock D,847,80,0,2,
Bicycle A,847,79,1,2,
Dock A,847,80,0,2,
Bicycle D,847,79,1,2,
Dock D,848,80,0,2,
Dock B,849,73,7,2,
Dock B,850,72,8,2,
Bicycle D,850,79,1,2,
Dock D,850,80,0,2,
Bicycle A,852,79,1,2,
Dock A,852,80,0,2,
Dock B,853,71,9,2,
Dock B,853,70,10,2,
Dock B,854,71,9,2,
Bicycle D,855,79,1,2,
Dock D,855,80,0,2,
Dock C,856,67,13,2,
Dock C,856,68,12,2,
Dock B,857,72,8,2,
Dock C,859,69,11,2,
Dock C,860,70,10,2,
Bicycle A,860,79,1,2,
Dock A,860,80,0,2,
Bicycle A,860,79,1,2,
Dock A,860,80,0,2,
Bicycle A,861,79,1,2,
Dock A,861,80,0,2,
Dock B,861,71,9,2,
Bicycle D,863,79,1,2,
Bicycle A,864,79,1,2,
Dock A,864,80,0,2,
Dock B,865,72,8,2,
Bicycle C,865,69,11,2,
Dock B,866,73,7,2,
Bicycle A,866,79,1,2,
Dock A,866,80,0,2,
Bicycle C,867,68,12,2,
Dock C,867,69,11,2,
Dock B,868,74,6,2,
Dock B,869,73,7,2,
Bicycle C,869,68,12,2,
Bicycle D,870,78,2,2,
Dock B,871,74,6,2,
Dock B,872,75,5,2,
Dock D,873,79,1,2,
Bicycle D,873,78,2,2,
Dock D,874,79,1,2,
Bicycle D,874,78,2,2,
Bicycle A,875,79,1,2,
Dock A,875,80,0,2,
Bicycle A,875,79,1,2,
Dock A,875,80,0,2,
Dock C,876,69,11,2,
Dock D,877,79,1,2,
Bicycle A,877,79,1,2,
Dock A,877,80,0,2,
Bicycle C,877,68,12,2,
Bicycle A,879,79,1,2,
Dock A,879,80,0,2,
Bicycle D,880,78,2,2,
Bicycle A,882,79,1,2,
Dock A,882,80,0,2,
Dock B,882,76,4,2,
Bicycle D,882,77,3,2,
Bicycle C,882,67,13,2,
Dock B,882,77,3,2,
Dock B,884,78,2,2,
Dock D,885,78,2,2,
Dock B,886,79,1,2,
Bicycle C,887,66,14,2,
Dock B,887,78,2,2,
Bicycle C,887,65,15,2,
Bicycle D,888,77,3,2,
Dock B,889,79,1,2,
Bicycle D,890,76,4,2,
Bicycle A,891,79,1,2,
Dock A,891,80,0,2,
Dock D,891,77,3,2,
Bicycle A,892,79,1,2,
Dock A,892,80,0,2,
Bicycle A,892,79,1,2,
Dock A,892,80,0,2,
Bicycle A,892,79,1,2,
Dock A,892,80,0,2,
Dock B,892,78,2,2,
Bicycle C,894,64,16,2,
Dock D,895,78,2,2,
Bicycle C,895,63,17,2,
Dock B,896,79,1,2,
Dock C,896,64,16,2,
Dock B,897,80,0,2,
Dock B,898,79,1,2,
Dock C,899,65,15,2,
Dock B,900,80,0,2,
Bicycle A,900,79,1,2,
Dock A,900,80,0,2,
Dock D,901,79,1,2,
Bicycle D,902,78,2,2,
Bicycle D,902,77,3,2,
Bicycle D,903,76,4,2,
Dock D,903,77,3,2,
Dock B,903,79,1,2,
Dock B,903,80,0,2,
Dock D,904,78,2,2,
Bicycle A,904,79,1,2,
Dock A,904,80,0,2,
Dock C,905,66,14,2,
Bicycle A,907,79,1,2,
Dock A,907,80,0,2,
Bicycle D,908,77,3,2,
Dock B,908,79,1,2,
Dock B,908,80,0,2,
Bicycle D,909,76,4,2,
Bicycle A,910,79,1,2,
Dock A,910,80,0,2,
Bicycle D,912,75,5,2,
Bicycle D,913,74,6,2,
Dock C,915,67,13,2,
Dock B,915,79,1,2,
Dock B,915,80,0,2,
Dock B,915,79,1,2,
Dock B,915,80,0,2,
Bicycle A,915,79,1,2,
Dock A,915,80,0,2,
Dock C,916,68,12,2,
Dock B,918,79,1,2,
Dock B,918,80,0,2,
Bicycle A,918,79,1,2,
Dock A,918,80,0,2,
Bicycle D,918,73,7,2,
Bicycle A,920,79,1,2,
Dock A,920,80,0,2,
Bicycle A,920,79,1,2,
Dock A,920,80,0,2,
Dock C,922,69,11,2,
Bicycle D,922,72,8,2,
Bicycle A,923,79,1,2,
Dock A,923,80,0,2,
Bicycle A,923,79,1,2,
Dock A,923,80,0,2,
Dock B,924,79,1,2,
Dock B,924,80,0,2,
Bicycle C,926,68,12,2,
Dock C,927,69,11,2,
Dock C,929,70,10,2,
Dock C,929,71,9,2,
Bicycle D,929,71,9,2,
Bicycle D,929,70,10,2,
Dock B,930,79,1,2,
Dock B,930,80,0,2,
Bicycle D,931,69,11,2,
Bicycle D,931,68,12,2,
Bicycle D,933,67,13,2,
Bicycle D,933,66,14,2,
Dock B,936,79,1,2,
Dock B,936,80,0,2,
Dock D,936,67,13,2,
Bicycle C,936,70,10,2,
Dock C,936,71,9,2,
Bicycle D,938,66,14,2,
Bicycle A,940,79,1,2,
Dock A,940,80,0,2,
Bicycle C,941,70,10,2,
Dock C,942,71,9,2,
Bicycle C,943,70,10,2,
Dock B,944,79,1,2,
Dock B,944,80,0,2,
Dock D,945,67,13,2,
Dock B,946,79,1,2,
Dock B,946,80,0,2,
Dock B,946,79,1,2,
Dock B,946,80,0,2,
Bicycle A,947,79,1,2,
Dock A,947,80,0,2,
Bicycle A,947,79,1,2,
Dock A,947,80,0,2,
Bicycle C,949,69,11,2,
Dock B,950,79,1,2,
Dock B,950,80,0,2,
Dock D,950,68,12,2,
Dock C,951,70,10,2,
Bicycle A,953,79,1,2,
Dock A,953,80,0,2,
Dock C,953,71,9,2,
Dock D,955,69,11,2,
Dock C,956,72,8,2,
Bicycle C,958,71,9,2,
Dock D,958,70,10,2,
Dock C,958,72,8,2,
Bicycle D,959,69,11,2,
Bicycle C,963,71,9,2,
Bicycle D,965,68,12,2,
Dock B,966,79,1,2,
Dock B,966,80,0,2,
Bicycle D,967,67,13,2,
Bicycle A,970,79,1,2,
Dock A,970,80,0,2,
Dock D,970,68,12,2,
Bicycle D,971,67,13,2,
Dock C,972,72,8,2,
Dock D,974,68,12,2,
Dock B,974,79,1,2,
Dock B,974,80,0,2,
Dock B,975,79,1,2,
Dock B,975,80,0,2,
Bicycle C,976,71,9,2,
Dock B,977,79,1,2,
Dock B,977,80,0,2,
Dock B,978,79,1,2,
Bicycle D,978,67,13,2,
Bicycle A,980,79,1,2,
Dock A,980,80,0,2,
Bicycle D,980,66,14,2,
Bicycle C,981,70,10,2,
Bicycle A,981,79,1,2,
Dock A,981,80,0,2,
Dock B,981,78,2,2,
Dock C,983,71,9,2,
Bicycle D,983,65,15,2,
Bicycle A,983,79,1,2,
Dock A,983,80,0,2,
Dock C,983,72,8,2,
Bicycle D,983,64,16,2,
Dock C,984,73,7,2,
Bicycle C,984,72,8,2,
Dock D,984,65,15,2,
Dock C,984,73,7,2,
Bicycle A,984,79,1,2,
Dock A,984,80,0,2,
Bicycle D,984,64,16,2,
Dock B,985,79,1,2,
Dock B,986,80,0,2,
Dock C,987,74,6,2,
Dock D,988,65,15,2,
Bicycle D,988,64,16,2,
Bicycle A,992,79,1,2,
Dock A,992,80,0,2,
Bicycle A,995,79,1,2,
Dock A,995,80,0,2,
Bicycle A,995,79,1,2,
Dock A,995,80,0,2,
Dock B,996,79,1,2,
Dock B,996,80,0,2,
Dock D,996,65,15,2,
Dock B,998,79,1,2,
Dock B,998,80,0,2,
Bicycle A,998,79,1,2,
Dock A,998,80,0,2,
Bicycle A,998,79,1,2,
Dock A,998,80,0,2,
Dock C,1001,75,5,2,
Bicycle A,1004,79,1,2,
Dock A,1004,80,0,2,
Bicycle C,1004,74,6,2,
Dock B,1004,79,1,2,
Dock B,1004,80,0,2,
Dock C,1004,75,5,2,
Dock B,1005,79,1,2,
Dock B,1005,80,0,2,
Bicycle D,1005,64,16,2,
Bicycle C,1006,74,6,2,
Bicycle D,1008,63,17,2,
Bicycle C,1009,73,7,2,
Bicycle A,1011,79,1,2,
Dock A,1011,80,0,2,
Dock C,1011,74,6,2,
Bicycle C,1011,73,7,2,
Dock D,1012,64,16,2,
Dock D,1013,65,15,2,
Bicycle D,1013,64,16,2,
Dock B,1014,79,1,2,
Dock B,1014,80,0,2,
Bicycle A,1015,79,1,2,
Dock A,1015,80,0,2,
Dock C,1015,74,6,2,
Bicycle A,1015,79,1,2,
Dock A,1015,80,0,2,
Bicycle A,1016,79,1,2,
Dock A,1016,80,0,2,
Bicycle D,1017,63,17,2,
Dock B,1018,79,1,2,
Dock B,1018,80,0,2,
Dock D,1018,64,16,2,
Dock B,1019,79,1,2,
Dock B,1019,80,0,2,
Bicycle A,1020,79,1,2,
Dock A,1020,80,0,2,
Bicycle D,1021,63,17,2,
Bicycle D,1021,62,18,2,
Dock D,1022,63,17,2,
Bicycle A,1022,79,1,2,
Dock A,1022,80,0,2,
Dock C,1022,75,5,2,
Bicycle D,1023,62,18,2,
Bicycle A,1023,79,1,2,
Dock A,1023,80,0,2,
Bicycle C,1024,74,6,2,
Dock C,1025,75,5,2,
Bicycle C,1025,74,6,2,
Dock C,1026,75,5,2,
Bicycle D,1026,61,19,2,
Dock B,1026,79,1,2,
Dock B,1026,80,0,2,
Bicycle A,1027,79,1,2,
Dock A,1027,80,0,2,
Bicycle C,1028,74,6,2,
Bicycle A,1030,79,1,2,
Dock A,1030,80,0,2,
Dock D,1031,62,18,2,
Dock D,1032,63,17,2,
Dock C,1034,75,5,2,
Dock B,1034,79,1,2,
Dock B,1034,80,0,2,
Bicycle C,1034,74,6,2,
Bicycle C,1035,73,7,2,
Dock D,1035,64,16,2,
Dock B,1037,79,1,2,
Dock B,1037,80,0,2,
Dock B,1037,79,1,2,
Dock B,1037,80,0,2,
Bicycle D,1038,63,17,2,
Dock B,1038,79,1,2,
Dock B,1038,80,0,2,
Bicycle A,1038,79,1,2,
Dock A,1038,80,0,2,
Bicycle A,1039,79,1,2,
Dock A,1039,80,0,2,
Bicycle A,1039,79,1,2,
Dock A,1039,80,0,2,
Dock B,1040,79,1,2,
Dock B,1040,80,0,2,
Bicycle C,1040,72,8,2,
Dock D,1040,64,16,2,
Bicycle D,1041,63,17,2,
Dock C,1041,73,7,2,
Dock D,1042,64,16,2,
Dock C,1043,74,6,2,
Bicycle A,1044,79,1,2,
Dock A,1044,80,0,2,
Dock B,1044,79,1,2,
Dock B,1044,80,0,2,
Bicycle A,1044,79,1,2,
Dock A,1044,80,0,2,
Dock C,1045,75,5,2,
Bicycle A,1045,79,1,2,
Dock A,1045,80,0,2,
Dock C,1046,76,4,2,
Dock C,1046,77,3,2,
Dock B,1047,79,1,2,
Dock B,1047,80,0,2,
Bicycle C,1048,76,4,2,
Bicycle D,1048,63,17,2,
Bicycle C,1048,75,5,2,
Dock D,1048,64,16,2,
Dock B,1049,79,1,2,
Dock B,1049,80,0,2,
Bicycle D,1050,63,17,2,
Bicycle C,1050,74,6,2,
Bicycle D,1050,62,18,2,
Bicycle A,1052,79,1,2,
Dock A,1052,80,0,2,
Bicycle C,1052,73,7,2,
Bicycle A,1052,79,1,2,
Dock A,1052,80,0,2,
Dock B,1052,79,1,2,
Dock B,1052,80,0,2,
Dock B,1052,79,1,2,
Dock B,1052,80,0,2,
Bicycle C,1052,72,8,2,
Dock C,1052,73,7,2,
Dock C,1054,74,6,2,
Bicycle C,1055,73,7,2,
Bicycle D,1056,61,19,2,
Dock B,1056,79,1,2,
Dock B,1056,80,0,2,
Dock C,1056,74,6,2,
Dock D,1057,62,18,2,
Bicycle C,1057,73,7,2,
Dock D,1057,63,17,2,
Bicycle D,1057,62,18,2,
Bicycle A,1057,79,1,2,
Dock A,1057,80,0,2,
Dock C,1059,74,6,2,
Dock C,1059,75,5,2,
Dock D,1059,63,17,2,
Bicycle A,1060,79,1,2,
Dock A,1060,80,0,2,
Dock D,1060,64,16,2,
Dock D,1061,65,15,2,
Dock C,1061,76,4,2,
Dock B,1063,79,1,2,
Dock B,1063,80,0,2,
Bicycle A,1065,79,1,2,
Dock A,1065,80,0,2,
Bicycle C,1065,75,5,2,
Dock D,1065,66,14,2,
Dock D,1066,67,13,2,
Dock B,1067,79,1,2,
Dock B,1067,80,0,2,
Bicycle D,1067,66,14,2,
Bicycle A,1067,79,1,2,
Dock A,1067,80,0,2,
Dock B,1067,79,1,2,
Dock B,1067,80,0,2,
Dock C,1069,76,4,2,
Bicycle A,1069,79,1,2,
Dock A,1069,80,0,2,
Bicycle A,1071,79,1,2,
Dock A,1071,80,0,2,
Bicycle D,1071,65,15,2,
Bicycle C,1072,75,5,2,
Bicycle D,1072,64,16,2,
Bicycle C,1072,74,6,2,
Dock D,1072,65,15,2,
Dock C,1073,75,5,2,
Bicycle A,1074,79,1,2,
Dock A,1074,80,0,2,
Bicycle A,1074,79,1,2,
Dock A,1074,80,0,2,
Bicycle A,1075,79,1,2,
Dock A,1075,80,0,2,
Bicycle D,1075,64,16,2,
Bicycle C,1075,74,6,2,
Dock C,1075,75,5,2,
Bicycle C,1076,74,6,2,
Bicycle C,1078,73,7,2,
Dock D,1079,65,15,2,
Bicycle D,1079,64,16,2,
Bicycle A,1081,79,1,2,
Dock A,1081,80,0,2,
Dock D,1081,65,15,2,
Bicycle C,1082,72,8,2,
Dock D,1083,66,14,2,
Dock B,1084,79,1,2,
Dock B,1084,80,0,2,
Dock B,1085,79,1,2,
Dock B,1085,80,0,2,
Dock B,1085,79,1,2,
Dock B,1085,80,0,2,
Dock D,1086,67,13,2,
Bicycle D,1087,66,14,2,
Bicycle A,1087,79,1,2,
Dock A,1087,80,0,2,
Dock B,1087,79,1,2,
Dock B,1087,80,0,2,
Bicycle C,1088,71,9,2,
Dock B,1089,79,1,2,
Dock B,1089,80,0,2,
Dock D,1089,67,13,2,
Bicycle A,1090,79,1,2,
Dock A,1090,80,0,2,
Dock C,1090,72,8,2,
Bicycle C,1090,71,9,2,
Bicycle D,1091,66,14,2,
Bicycle A,1091,79,1,2,
Dock A,1091,80,0,2,
Bicycle C,1091,70,10,2,
Bicycle C,1092,69,11,2,
Dock C,1092,70,10,2,
Bicycle D,1092,65,15,2,
Dock B,1092,79,1,2,
Dock B,1092,80,0,2,
Dock B,1092,79,1,2,
Dock B,1092,80,0,2,
Bicycle D,1093,64,16,2,
Dock D,1093,65,15,2,
Dock C,1095,71,9,2,
Bicycle A,1096,79,1,2,
Dock A,1096,80,0,2,
Dock C,1096,72,8,2,
Dock C,1097,73,7,2,
Bicycle A,1097,79,1,2,
Dock A,1097,80,0,2,
Dock D,1097,66,14,2,
Bicycle A,1097,79,1,2,
Dock A,1097,80,0,2,
Dock C,1099,74,6,2,
Bicycle D,1099,65,15,2,
Dock D,1099,66,14,2,
Dock D,1100,67,13,2,
Bicycle C,1100,73,7,2,
Dock D,1100,68,12,2,
Dock B,1100,79,1,2,
Dock B,1100,80,0,2,
Dock C,1101,74,6,2,
Bicycle C,1102,73,7,2,
Bicycle A,1102,79,1,2,
Dock A,1102,80,0,2,
Bicycle A,1103,79,1,2,
Dock A,1103,80,0,2,
Bicycle D,1104,67,13,2,
Bicycle D,1104,66,14,2,
Bicycle C,1105,72,8,2,
Bicycle D,1106,65,15,2,
Bicycle C,1107,71,9,2,
Bicycle A,1108,79,1,2,
Dock A,1108,80,0,2,
Dock C,1108,72,8,2,
Dock B,1109,79,1,2,
Dock B,1109,80,0,2,
Dock D,1109,66,14,2,
Dock D,1109,67,13,2,
Bicycle C,1109,71,9,2,
Dock B,1110,79,1,2,
Dock B,1110,80,0,2,
Bicycle A,1110,79,1,2,
Dock A,1110,80,0,2,
Dock B,1112,79,1,2,
Dock B,1112,80,0,2,
Bicycle D,1112,66,14,2,
Bicycle A,1113,79,1,2,
Dock A,1113,80,0,2,
Dock D,1114,67,13,2,
Bicycle D,1114,66,14,2,
Dock B,1114,79,1,2,
Dock B,1114,80,0,2,
Bicycle A,1116,79,1,2,
Dock A,1116,80,0,2,
Dock C,1117,72,8,2,
Dock D,1117,67,13,2,
Bicycle D,1117,66,14,2,
Dock B,1118,79,1,2,
Dock B,1118,80,0,2,
Dock C,1119,73,7,2,
Dock C,1119,74,6,2,
Bicycle C,1119,73,7,2,
Bicycle C,1119,72,8,2,
Dock D,1120,67,13,2,
Dock B,1120,79,1,2,
Dock B,1120,80,0,2,
Dock B,1121,79,1,2,
Dock B,1121,80,0,2,
Dock C,1122,73,7,2,
Bicycle D,1122,66,14,2,
Dock B,1123,79,1,2,
Dock B,1123,80,0,2,
Bicycle D,1125,65,15,2,
Dock D,1125,66,14,2,
Dock C,1125,74,6,2,
Bicycle C,1125,73,7,2,
Dock D,1126,67,13,2,
Dock B,1127,79,1,2,
Dock B,1127,80,0,2,
Bicycle A,1127,79,1,2,
Dock A,1127,80,0,2,
Dock B,1127,79,1,2,
Dock B,1127,80,0,2,
Bicycle A,1127,79,1,2,
Dock A,1127,80,0,2,
Bicycle A,1128,79,1,2,
Dock A,1128,80,0,2,
Bicycle A,1128,79,1,2,
Dock A,1128,80,0,2,
Bicycle A,1129,79,1,2,
Dock A,1129,80,0,2,
Dock C,1129,74,6,2,
Dock C,1131,75,5,2,
Dock C,1131,76,4,2,
Bicycle C,1131,75,5,2,
Dock B,1131,79,1,2,
Dock B,1131,80,0,2,
Bicycle C,1132,74,6,2,
Bicycle A,1132,79,1,2,
Dock A,1132,80,0,2,
Dock B,1133,79,1,2,
Dock B,1133,80,0,2,
Bicycle D,1134,66,14,2,
Dock D,1134,67,13,2,
Dock C,1135,75,5,2,
Bicycle C,1135,74,6,2,
Dock C,1137,75,5,2,
Dock C,1137,76,4,2,
Dock B,1139,79,1,2,
Dock B,1139,80,0,2,
Dock D,1139,68,12,2,
Dock D,1139,69,11,2,
Dock B,1140,79,1,2,
Dock B,1140,80,0,2,
Bicycle C,1141,75,5,2,
Bicycle C,1142,74,6,2,
Dock C,1142,75,5,2,
Bicycle D,1142,68,12,2,
Bicycle C,1145,74,6,2,
Bicycle A,1145,79,1,2,
Dock A,1145,80,0,2,
Dock B,1145,79,1,2,
Dock B,1145,80,0,2,
Dock C,1145,75,5,2,
Bicycle D,1146,67,13,2,
Dock B,1146,79,1,2,
Dock B,1146,80,0,2,
Dock C,1146,76,4,2,
Bicycle D,1148,66,14,2,
Dock D,1148,67,13,2,
Dock B,1149,79,1,2,
Dock B,1149,80,0,2,
Bicycle A,1149,79,1,2,
Dock A,1149,80,0,2,
Bicycle C,1150,75,5,2,
Bicycle D,1150,66,14,2,
Dock D,1150,67,13,2,
Bicycle A,1151,79,1,2,
Dock A,1151,80,0,2,
Bicycle D,1152,66,14,2,
Dock D,1152,67,13,2,
Dock C,1153,76,4,2,
Dock D,1154,68,12,2,
Dock B,1154,79,1,2,
Dock B,1154,80,0,2,
Dock C,1156,77,3,2,
Bicycle C,1156,76,4,2,
Bicycle A,1158,79,1,2,
Dock A,1158,80,0,2,
Dock C,1158,77,3,2,
Dock B,1158,79,1,2,
Dock B,1158,80,0,2,
Bicycle D,1158,67,13,2,
Dock D,1160,68,12,2,
Bicycle A,1160,79,1,2,
Dock A,1160,80,0,2,
Dock B,1160,79,1,2,
Dock B,1160,80,0,2,
Dock C,1160,78,2,2,
Bicycle D,1161,67,13,2,
Bicycle D,1161,66,14,2,
Dock B,1162,79,1,2,
Dock B,1162,80,0,2,
Bicycle D,1162,65,15,2,
Bicycle C,1163,77,3,2,
Bicycle A,1163,79,1,2,
Dock A,1163,80,0,2,
Dock D,1164,66,14,2,
Bicycle D,1164,65,15,2,
Bicycle C,1165,76,4,2,
Dock C,1165,77,3,2,
Bicycle C,1166,76,4,2,
Bicycle C,1166,75,5,2,
Bicycle D,1167,64,16,2,
Dock B,1167,79,1,2,
Dock B,1167,80,0,2,
Dock C,1167,76,4,2,
Bicycle D,1168,63,17,2,
Dock B,1169,79,1,2,
Dock B,1169,80,0,2,
Bicycle D,1169,62,18,2,
Bicycle C,1169,75,5,2,
Dock D,1170,63,17,2,
Dock C,1170,76,4,2,
Bicycle C,1170,75,5,2,
Bicycle C,1172,74,6,2,
Bicycle C,1172,73,7,2,
Dock D,1174,64,16,2,
Dock B,1174,79,1,2,
Dock B,1174,80,0,2,
Bicycle A,1174,79,1,2,
Dock A,1174,80,0,2,
Dock B,1175,79,1,2,
Dock B,1175,80,0,2,
Dock C,1176,74,6,2,
Bicycle D,1176,63,17,2,
Dock B,1176,79,1,2,
Dock B,1176,80,0,2,
Dock D,1177,64,16,2,
Dock B,1177,79,1,2,
Dock B,1177,80,0,2,
Dock B,1178,79,1,2,
Dock B,1178,80,0,2,
Dock D,1178,65,15,2,
Dock C,1178,75,5,2,
Dock D,1178,66,14,2,
Bicycle C,1179,74,6,2,
Dock D,1179,67,13,2,
Bicycle D,1179,66,14,2,
Dock D,1180,67,13,2,
Dock C,1180,75,5,2,
Bicycle A,1180,79,1,2,
Dock A,1180,80,0,2,
Dock C,1181,76,4,2,
Bicycle A,1181,79,1,2,
Dock A,1181,80,0,2,
Bicycle C,1183,75,5,2,
Bicycle A,1183,79,1,2,
Dock A,1183,80,0,2,
Dock C,1184,76,4,2,
Bicycle C,1184,75,5,2,
Dock D,1184,68,12,2,
Bicycle D,1185,67,13,2,
Dock B,1185,79,1,2,
Dock B,1185,80,0,2,
Dock D,1186,68,12,2,
Dock C,1186,76,4,2,
Bicycle D,1187,67,13,2,
Dock C,1188,77,3,2,
Dock B,1189,79,1,2,
Dock B,1189,80,0,2,
Dock B,1189,79,1,2,
Dock B,1189,80,0,2,
Bicycle A,1189,79,1,2,
Dock A,1189,80,0,2,
Bicycle C,1189,76,4,2,
Dock C,1190,77,3,2,
Bicycle D,1192,66,14,2,
Bicycle D,1192,65,15,2,
Bicycle D,1194,64,16,2,
Dock B,1195,79,1,2,
Dock B,1195,80,0,2,
Dock D,1195,65,15,2,
Dock D,1195,66,14,2,
Dock C,1196,78,2,2,
Dock D,1197,67,13,2,
Dock B,1197,79,1,2,
Dock B,1197,80,0,2,
Bicycle C,1199,77,3,2,
Bicycle C,1199,76,4,2,
Bicycle C,1200,75,5,2,
Dock C,1201,76,4,2,
Dock C,1201,77,3,2,
Dock B,1201,79,1,2,
Dock B,1201,80,0,2,
Dock B,1203,79,1,2,
Dock B,1203,78,2,2,
Bicycle D,1204,66,14,2,
Bicycle D,1205,65,15,2,
Dock B,1205,77,3,2,
Bicycle C,1205,76,4,2,
Bicycle A,1205,79,1,2,
Dock A,1205,80,0,2,
Dock B,1205,76,4,2,
Dock C,1206,77,3,2,
Bicycle A,1206,79,1,2,
Dock A,1206,80,0,2,
Dock B,1206,75,5,2,
Dock C,1207,78,2,2,
Bicycle C,1208,77,3,2,
Dock D,1208,66,14,2,
Bicycle A,1209,79,1,2,
Dock A,1209,80,0,2,
Dock D,1209,67,13,2,
Dock C,1210,78,2,2,
Dock D,1210,68,12,2,
Bicycle D,1210,67,13,2,
Bicycle D,1211,66,14,2,
Dock C,1211,79,1,2,
Dock B,1212,76,4,2,
Bicycle A,1212,79,1,2,
Dock A,1212,80,0,2,
Dock B,1212,77,3,2,
Dock C,1213,80,0,2,
Bicycle D,1213,65,15,2,
Bicycle C,1214,79,1,2,
Dock C,1214,80,0,2,
Bicycle D,1214,64,16,2,
Bicycle A,1214,79,1,2,
Dock A,1214,80,0,2,
Dock B,1214,78,2,2,
Bicycle C,1215,79,1,2,
Dock C,1215,80,0,2,
Bicycle A,1215,79,1,2,
Dock A,1215,80,0,2,
Bicycle C,1216,79,1,2,
Dock D,1216,65,15,2,
Dock B,1218,77,3,2,
Dock D,1218,66,14,2,
Dock B,1219,78,2,2,
Dock B,1219,77,3,2,
Dock B,1219,76,4,2,
Bicycle C,1220,78,2,2,
Dock B,1220,77,3,2,
Dock B,1220,78,2,2,
Bicycle C,1221,77,3,2,
Bicycle A,1221,79,1,2,
Dock A,1221,80,0,2,
Dock D,1222,67,13,2,
Dock D,1222,68,12,2,
Dock B,1223,77,3,2,
Dock D,1223,69,11,2,
Bicycle C,1224,76,4,2,
Dock B,1225,76,4,2,
Dock B,1226,75,5,2,
Dock C,1226,77,3,2,
Dock C,1226,78,2,2,
Dock D,1227,70,10,2,
Dock B,1227,74,6,2,
Dock C,1227,79,1,2,
Dock C,1228,80,0,2,
Dock D,1228,71,9,2,
Dock B,1228,75,5,2,
Bicycle D,1230,70,10,2,
Bicycle C,1231,79,1,2,
Dock C,1231,80,0,2,
Bicycle C,1232,79,1,2,
Dock D,1233,71,9,2,
Dock C,1233,80,0,2,
Bicycle D,1234,70,10,2,
Bicycle C,1235,79,1,2,
Dock C,1235,80,0,2,
Bicycle C,1237,79,1,2,
Bicycle C,1237,78,2,2,
Bicycle D,1237,69,11,2,
Bicycle C,1238,77,3,2,
Bicycle C,1238,76,4,2,
Bicycle A,1239,79,1,2,
Dock A,1239,80,0,2,
Bicycle C,1239,75,5,2,
Dock D,1239,70,10,2,
Dock D,1239,71,9,2,
Dock B,1240,74,6,2,
Dock D,1243,72,8,2,
Dock B,1244,75,5,2,
Dock D,1244,73,7,2,
Bicycle A,1245,79,1,2,
Dock A,1245,80,0,2,
Dock B,1245,74,6,2,
Bicycle A,1245,79,1,2,
Dock A,1245,80,0,2,
Dock D,1246,74,6,2,
Bicycle D,1246,73,7,2,
Dock D,1247,74,6,2,
Bicycle A,1248,79,1,2,
Dock A,1248,80,0,2,
Bicycle D,1248,73,7,2,
Bicycle A,1248,79,1,2,
Dock A,1248,80,0,2,
Dock C,1249,76,4,2,
Dock D,1249,74,6,2,
Bicycle D,1249,73,7,2,
Bicycle D,1249,72,8,2,
Dock B,1250,73,7,2,
Bicycle C,1251,75,5,2,
