replication_no,time,id,prev_WaitTime,curr_WaitTime,
1,1355.831450,491,0.000000,0.000000,
1,1355.955620,478,0.000000,0.000000,
1,1364.279516,487,0.000000,0.000000,
1,1366.477077,471,0.000000,0.000000,
1,1374.279347,470,0.000000,0.000000,
1,1374.350779,485,0.000000,0.000000,
1,1375.343603,497,0.000000,0.000000,
1,1375.393581,435,69.758639,69.758639,
1,1382.585621,476,0.000000,0.000000,
1,1387.946982,498,0.000000,0.000000,
1,1388.160488,499,0.000000,0.000000,
1,1388.865420,493,0.000000,0.000000,
1,1390.844176,492,0.000000,0.000000,
1,1394.159982,477,0.000000,0.000000,
1,1394.387025,475,0.000000,0.000000,
1,1395.208794,483,0.000000,0.000000,
1,1399.269590,501,0.000000,0.000000,
1,1401.679012,480,0.000000,0.000000,
1,1407.771024,482,0.000000,0.000000,
1,1412.376424,489,0.000000,0.000000,
1,1416.733281,495,0.000000,0.000000,
1,1425.246689,509,0.000000,0.000000,
1,1426.417432,503,0.000000,0.000000,
1,1429.694033,510,0.000000,0.000000,
1,1432.644045,504,0.000000,0.000000,
1,1439.338501,456,71.899411,71.899411,
1,1444.623516,452,79.687772,79.687772,
1,1447.232889,496,0.000000,0.000000,
1,1448.416366,462,83.072957,83.072957,
1,1448.967064,508,0.000000,0.000000,
1,1449.347535,518,0.000000,0.000000,
1,1459.382697,505,0.000000,0.000000,
1,1460.440239,511,0.000000,0.000000,
1,1460.862493,500,0.000000,0.000000,
1,1468.685046,522,0.000000,0.000000,
1,1476.894262,512,0.000000,0.000000,
1,1478.229275,516,0.000000,0.000000,
1,1479.883993,467,94.393731,94.393731,
1,1484.586532,517,0.000000,0.000000,
1,1487.231485,464,88.889677,88.889677,
1,1487.559556,507,0.000000,0.000000,
1,1488.238537,521,0.000000,0.000000,
1,1502.025512,539,0.000000,0.000000,
1,1511.552657,542,0.000000,0.000000,
1,1511.592044,546,0.000000,0.000000,
1,1516.453308,534,0.000000,0.000000,
1,1517.197637,532,0.000000,0.000000,
1,1521.406185,547,0.000000,0.000000,
1,1525.898307,530,0.000000,0.000000,
1,1526.451891,549,0.000000,0.000000,
1,1528.260167,538,0.000000,0.000000,
1,1531.103021,515,0.000000,0.000000,
1,1531.923443,525,0.000000,0.000000,
1,1533.639834,540,0.000000,0.000000,
1,1533.700108,537,0.000000,0.000000,
1,1536.863438,488,94.704989,94.704989,
1,1545.450357,544,0.000000,0.000000,
1,1546.445444,555,0.000000,0.000000,
1,1549.519628,533,0.000000,0.000000,
1,1554.764549,543,0.000000,0.000000,
1,1554.946203,527,0.000000,0.000000,
1,1557.795665,558,0.000000,0.000000,
1,1563.413437,535,0.000000,0.000000,
1,1566.575127,528,0.000000,0.000000,
1,1570.409731,536,0.000000,0.000000,
1,1574.060374,563,0.000000,0.000000,
1,1581.661517,541,0.000000,0.000000,
1,1588.632599,571,0.000000,0.000000,
1,1593.177865,513,73.803889,73.803889,
1,1600.453475,545,0.000000,0.000000,
1,1606.040886,560,0.000000,0.000000,
